"_airbyte_raw_id","_airbyte_extracted_at","_airbyte_meta","_airbyte_generation_id","cantidad","cliente","estado_factura","factura","fecha","mes","precio_unitario","referencia_banco","talla","total"
"12fa7f26-464f-4115-9368-fdc0ce51c57e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"80","Jardin de los alivos ","PAGA","1539","21/04/2023","abril","₡1.017,00","666407133bac","8cm","₡81.360,00"
"d4efae25-6fea-4469-9200-3395c152f5e3",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardin de los alivos ","PAGA","1539","21/04/2023","abril","₡10,00","666407133bac","CAMARONES","₡226.000,00"
"2a0d6fff-d2ff-4332-9c65-6b5b8b9b06d4",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"25","Esquina Inka","PENDIENTE ","1540","21/04/2023","abril","₡1.017,00","","8cm","₡25.425,00"
"728db217-8738-413c-b76c-1c4d6d9fe2f4",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"80","Calimardo De puntarenas","PAGA","1541","21/04/2023","abril","₡904,00","406406981ban","8cm","₡72.320,00"
"b08e423e-3de4-448a-8a96-e37cfc8b22a0",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"300","Maraki Family","PENDIENTE ","1542","21/04/2023","abril","₡904,00","","7cm","₡271.200,00"
"059c441b-9ccd-4dff-b274-14d319acf939",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"207","Jardin de los alivos ","PAGA ","1543","26/04/2023","abril","₡1.017,00","66640970 bac","8cm","₡210.519,00"
"d22f0d3b-9b36-40e9-acec-41f1c485d78c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"130","Saenz ","PAGA ","1544","26/04/2023","abril","₡904,00","406401363BAC","7cm","₡117.520,00"
"16b952df-33e2-4e3a-837a-eaade77e0c43",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"105","3-101-73","PAGA ","1545","26/04/2023","abril","₡1.130,00","7887386BAc","9cm","₡118.650,00"
"f2d0a1e6-36ac-45df-b158-2eca5ad15d5b",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"30","Eatgastrogroup","PAGA ","1546","26/04/2023","abril","₡1.356,00","406403285BAC","10cm","₡40.680,00"
"eee13aea-37cb-4990-89ab-5a593066c3a2",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"82","Coco Beer","PAGA","1547","28/04/2023","abril","₡750,00"," se borro del chad","6.4cm","₡61.500,00"
"c79506ce-1df7-494a-bc6b-8dfddc9216ff",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"80","Calimardo De puntarenas","PAGA","1548","28/04/2023","abril","₡904,00","406406981ban","8cm","₡72.320,00"
"7409d540-2d6a-4461-98b9-fa4777400e74",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"378","Calimardo De puntarenas","PAGA","1549","28/04/2023","abril","₡711,90","406401213BAC","7cm","₡269.098,20"
"aa04e03a-35b9-4b2d-9dad-efbf5876b13d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"83","HJK Gourmet SA","paga","1550","28/04/2023","abril","₡678,00","406407966bac ","6.5cm ","₡56.274,00"
"72c4086b-8a99-45bd-afe8-144969ffbd2e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"24","La cascada de escazu SA","PAGA","1551","28/04/2023","abril","₡1.017,00","1079 bac","8CM","₡24.408,00"
"317f1729-884b-428d-9cb6-9cfe80bf2141",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"300","adomicilio ","paga","sin referenc","abril ","abril","₡780,00","","6,5","₡234.000,00"
"9e212259-e492-4a0e-a600-bc16d9b12358",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"144","adomicilio ","paga","sin referenc","abril ","abril","₡800,00","","7cm","₡115.200,00"
"785d3fc9-2aff-4777-a406-0b5d952c545c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"135","adomicilio ","","sin referenc","abril ","abril","₡900,00","","8cm","₡121.500,00"
"e4f90d0a-6e7c-4528-867d-2b80f75c3b19",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"700","adomicilio ","","sin referenc","abril ","abril","₡1.090,00","","9cm","₡763.000,00"
"a8a41102-cf7f-44a1-9ceb-d737249f5a7c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"696","adomicilio ","","sin referenc","abril ","abril","₡1.350,00","","10cm","₡939.600,00"
"10e7da1b-324d-4b16-b820-2acfeae90bc6",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","adomicilio ","","sin referenc","abril ","abril","₡1.500,00","","11cm","₡150.000,00"
"132f1dfd-a1fb-49bc-a79d-84e8caafa598",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","abril","","","","₡0,00"
"ed1ef462-3451-4e4d-933d-d5a7a2f05655",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","abril","","","","₡0,00"
"667259e2-13c1-42d1-a534-616de3ee3e1e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","abril","","","","₡0,00"
"6c7fa1d6-b02c-40c6-bd3e-78f459b57927",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","abril","","","","₡0,00"
"c285d59c-c7eb-414d-86c5-745158c8075a",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","abril","","","","₡0,00"
"06b8a147-188b-4e70-8877-8ddf42d43bb0",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","abril","","","","₡0,00"
"c8d78e5f-ac12-4b04-a947-275c1bc63942",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","abril","","","","₡0,00"
"bc66b484-5ebd-4062-b712-aa7a0e72eb4c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","abril","","","","₡0,00"
"f951d854-ef23-48fd-872d-56bc269709d4",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"200","Maraki Family Itda","PAGA","1552","3/05/2023","Mayo","₡904,00","666408414bac","7cm","₡180.800,00"
"e751e025-1dff-4e6e-9499-e334b590966c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Restaurant Stelle ","PAGA ","1553","3/05/2023","Mayo","₡960,00","406404042bac ","7cm","₡96.000,00"
"9d56e5ee-8e70-455f-acbd-7bf6d4fb1fd8",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","NULA ","","1554","3/05/2023","Mayo","","","","₡0,00"
"f4f6fa8c-ce23-45a3-b164-e69f8960e607",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"182","Jardines SA","PAGA ","1555","3/05/2023","Mayo","₡1.017,00","666400713bac","8cm","₡185.094,00"
"db0bfde6-828e-40d5-ad16-0a108834e000",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"112","3-101-73","paga","1556","3/05/2023","Mayo","₡1.130,00","7900387bac","9CM","₡126.560,00"
"52808783-5563-49dd-8715-4bfea39aa632",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"225","Maraki Family Itda","PAGA","1557","5/05/2023","Mayo","₡904,00","666408414bac","7cm","₡203.400,00"
"27654f91-feca-4d74-bb7d-63e5cdef764a",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"150","Calimardo de puntarenas SA","PAGA","1558","5/05/2023","Mayo","₡711,00","40644841baC","7cm","₡106.650,00"
"db3aa58f-60b0-4318-aa00-49c7ac28b868",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"26","Eatgastrogroup","paga","1559","5/05/2023","Mayo","₡1.356,00","406402848bac","10cm","₡35.256,00"
"ba9ac4a6-1c0b-49bb-965d-4822cc9a1ce7",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"110","Saenz SRL","PAGA ","1560","5/05/2023","Mayo","₡904,00","406406317BAC ","7cm","₡99.440,00"
"f550b1b6-5321-4203-90f3-54fd8995a74a",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines SA","PAGA ","1561","6/05/2023","Mayo","","666400713bac","CAMARONES","₡226.000,00"
"d62d322f-19f8-4354-9b40-c08c465a5e57",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Iguana Hotel Holding corporation ","Paga","1562","8/05/2023","Mayo","₡960,00","666400333bac","7cm","₡57.600,00"
"9c391f83-156d-44bf-830d-b177fd9079e7",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"85","Coco Beer ","PAGA ","1563","8/05/2023","Mayo","₡750,00","16776758bac ","7cm","₡63.750,00"
"1f8b76d3-ea19-481f-809b-0f219bd5f4ba",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"50","Calimardo de puntarenas SA","PAGA","1564","8/05/2023","Mayo","₡904,00","406402949bac ","8cm","₡45.200,00"
"41f935e4-602e-4bed-b3ff-4806ba6fea3c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"150","Jardines SA","PAGA ","1565","8/05/2023","Mayo","₡1.017,00","66640970 bac","8cm","₡152.550,00"
"d27d2bef-3e2a-4896-bb4d-082b50de762e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"105","Hjk","paga","1566","10/05/2023","Mayo","₡678,00","406407966bac ","6.5cm","₡71.190,00"
"2360fc4f-d2ab-4341-ba59-7c69294b3fc0",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"106","3-101-73","PAGA ","1567","10/05/2023","Mayo","₡1.130,00","7926754bac","","₡119.780,00"
"52d91126-3ff1-4dd1-a559-e3aa6c684ebd",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"20","Esquina Inka ","PAGA","1568","10/05/2023","Mayo","₡1.017,00","40640731bac ","8cm","₡20.340,00"
"23019f6d-ac53-438e-af4d-60a5055cc71e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"20","Jose Luis Guillen Borranse ","PENDIENTE ","1569","10/05/2023","Mayo","₡1.017,00","","8cm","₡20.340,00"
"388de0ef-b3a6-42a7-9bc6-c804017a3ce0",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"159","Jardines SA","PAGA ","1570","10/05/2023","Mayo","₡1.017,00","960464980bac","8cm","₡161.703,00"
"b59cea3b-9c6e-4e11-ad00-983cbc6c2097",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"130","Saenz SRL","PAGA ","1571","12/05/2023","Mayo","₡904,00","406402324bac ","7cm","₡117.520,00"
"a1fcf69f-7ef9-42a7-a94d-a7f7b52ad184",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"26","Eatgastrogroup","paga","1572","13/05/2023","Mayo","₡1.356,00","406402848bac","11cm","₡35.256,00"
"a3fd70d4-93e0-4614-98ba-2848861efda2",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines SA","PAGA ","1573","13/05/2023","Mayo","","960464980bac","CAMARONES","₡113.000,00"
"5064cd09-3d0d-452f-8011-a7572965dfec",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"185","Calimardo de puntarenas SA","PAGA","1574","15/05/2023","Mayo","₡904,00","406402949bac ","8CM","₡167.240,00"
"3252e1c8-7c61-42e8-a565-a215e2d4ead6",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"215","Calimardo de puntarenas SA","PAGA","1575","15/05/2023","Mayo","₡712,00","406400710bac ","7CM","₡153.080,00"
"d37f3720-a8d2-46b0-b507-408e007861d4",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"200","Maraki Family Itda","paga","1576","15/05/2023","Mayo","₡904,00","10666636bac ","7cm","₡180.800,00"
"12cdfb3a-a8a7-4355-8492-4e1009f829cb",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"83","Coco Beer ","PAGA ","1577","15/05/2023","Mayo","₡750,00","1821132bac","6.5cm","₡62.250,00"
"099ec422-e6ec-4ca7-af04-94a8f730970c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Caracol del Catbe SA","PAGA ","1578","15/05/2023","Mayo","₡960,00","","7cm","₡57.600,00"
"55c2ae24-62fc-4276-88f4-7f91b3ae9403",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Jardines SA","PAGA ","1579","17/05/2023","Mayo","₡1.017,00","","8cm","₡101.700,00"
"04ba05fa-3aa1-4942-9818-4d67b8b3bcff",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADO","","1580","17/05/23","Mayo","","","","₡0,00"
"47d3ae8b-23dc-4200-81fa-eff17ebe816f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"171","Calimardo de puntarenas SA","PAGA","1581","18/05/2023","Mayo","₡712,00","406407880bac","7cm","₡121.752,00"
"c1dbb780-38cf-4b70-bdbc-5dd38449d4f0",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Iguana Hotel Holding corporation ","","1582","18/05/2023","Mayo","₡960,00","6664077 55bac","7cm","₡57.600,00"
"81694530-cf4a-44bd-8830-c0ccff46a5c9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"200","Maraki Family Itda","paga","1583","18/05/2023","Mayo","₡904,00","14969753 bac ","7cm","₡180.800,00"
"280acc22-111b-4380-8fdd-506bcba800c6",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines SA","PAGA ","1584","19/05/2023","Mayo","","","camarones","₡203.400,00"
"3adb4809-941d-43e4-a291-7efe35fce1f9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"122","Saenz SRL","PAGA ","1585","19/05/2023","Mayo","₡904,00","406404586bac","7cm","₡110.288,00"
"58f5931b-25d0-4228-99f2-20bcce42d8ef",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"92","Coco Beer ","PAGA ","1586","21/05/2023","Mayo","₡750,00","10133873BAC ","7cm","₡69.000,00"
"52a31103-7eee-4a49-a80e-3fc4a9212443",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"46","Ready Pizza RP","PAGA ","1587","22/05/2023","Mayo","₡1.017,00","","8cm","₡46.782,00"
"5ce141e1-1576-4fe3-b30b-7eaab446322b",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"256","Calimardo de puntarenas SA","PAGA ","1588","22/05/2023","Mayo","₡904,00","406408735bac","8cm","₡231.424,00"
"130e543f-ab75-4321-bc81-d8a2903edc42",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","NULA ","","1589","24/05/2023","Mayo","","","","₡0,00"
"151fd941-00e9-4efd-926c-e38ff88a536b",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"26","Eatgastrogroup","paga","1590","24/05/2023","Mayo","₡1.356,00","406402848bac","10cm","₡35.256,00"
"70d0c87a-9ff6-4686-826f-560680ce2e8c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"93","HJK","paga ","1591","24/05/2023","Mayo","₡678,00","406400434bac ","6.5cm","₡63.054,00"
"e62e97b7-5861-4514-be8a-1702323674fe",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"24","La cascada de escazu ","PAGA","1592","24/05/2023","Mayo","₡1.017,00","666407204bac","8cm","₡24.408,00"
"c13d6d30-1376-4644-9882-f4b63b9a1ff1",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"130","Calimardo de puntarenas SA","PAGA ","1593","24/05/2023","Mayo","₡904,00","406408735bac","8cm","₡117.520,00"
"b726eb65-6468-4942-83af-aebdcdbf8fc5",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"150","Calimardo de puntarenas SA","PAGA ","1594","24/05/2023","Mayo","₡711,90","406401214bac","7cm","₡106.785,00"
"d3533b3f-d6fb-4871-8e4a-396da53678e2",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"200","Maraki Family Itda","PAGA ","1595","24/05/2023","Mayo","₡960,50","960493201bac","7cm","₡192.100,00"
"3b368209-3b25-4217-99fd-63ab9c5f57f5",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"210","Saenz SRL","paga ","1596","26/05/2023","Mayo","₡904,00","406408573bac","","₡189.840,00"
"3e213750-44f2-43e2-93a2-06ce427e5608",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"150","Jardines SA","PAGA ","1597","27/05/2023","Mayo","₡1.017,00","960481148bac","8cm","₡152.550,00"
"dc4f74a7-62a1-4223-ac3a-e6a1c198d600",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines SA","PAGA ","1597","27/05/2023","Mayo","₡33.900,00","960481148bac","LANGOSTA","₡237.300,00"
"8427c3b7-5517-4ad4-959c-96fc428078c4",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines SA","PAGA ","1597","27/05/2023","Mayo","₡22.600,00","960481148bac","CAMARONES","₡226.000,00"
"1ac22d52-d6a1-4b6e-8ad6-75947331777b",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"13","ESquina Inka ","PAGA","1598","27/05/2023","Mayo","₡1.017,00","406404035bac","8cm","₡13.221,00"
"e1229c91-be49-4c12-b783-8c2fd9c11d53",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"12","Jose Luis Guillen Borranse ","PENDIENTE ","1599","27/05/2023","Mayo","₡1.017,00","","8cm","₡12.204,00"
"b5fa1f55-e8d7-4953-8842-e9da3d8d431a",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"82","Coco Beer ","PAGA ","1600","29/05/2023","Mayo","₡750,00","1706004bn","6.5cm","₡61.500,00"
"b822efd7-a056-4d3e-90d5-de69f323437c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"50","Calimardo de puntarenas SA","PAGA ","1601","29/05/2023","Mayo","₡904,00","406408735bac","8cm","₡45.200,00"
"8b1f7c05-a8b5-4d18-bde7-d5fe32e69da1",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"84","3-101-730175","PENDIENTE ","1602","31/05/2023","Mayo","₡1.130,00","","7cm","₡94.920,00"
"cabcc141-2e55-42bb-9dd1-8322739996e7",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"41","HJK","paga ","1603","31/05/2023","Mayo","₡678,00","406403646bac","6cm","₡27.798,00"
"861404ec-8767-46de-867a-b2e4a44bab9b",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"1992","industrias Martec SA","paga ","1604","31/05/2023","Mayo","₡900,00","","8cm","₡1.792.800,00"
"50415d9f-c823-428c-8c1d-4226e5b52c3d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"200","Maraki Family Itda","PAGA ","1605","31/05/2023","Mayo","₡960,00","960493201bac","7cm","₡192.000,00"
"9b6d9815-f927-4389-a875-e5b58945065f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"170","Calimardo de puntarenas SA","PAGA ","1606","31/05/2023","Mayo","₡904,00","406408735bac","8cm","₡153.680,00"
"05e16637-ca96-4c17-ae3e-34644e165d73",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"160","Calimardo de puntarenas SA","PAGA ","1607","31/05/2023","Mayo","₡711,00","406407589bac","6,cm","₡113.760,00"
"95a79688-f702-44be-a388-a4e65ab2c3d6",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Restaurant Stelle ","paga ","1608","31/05/2023","Mayo","₡960,50","63027709bac ","7cm","₡96.050,00"
"ce57863e-3d0c-4285-a06e-31b77c05d6ee",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"199","Jardines SA","PAGA ","1609","31/05/2023","Mayo","₡1.017,00","666403172bn","","₡202.383,00"
"b4044fdb-1e95-45bd-8c9f-2d35cd920cdb",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines SA","PAGA ","1609","31/05/2023","Mayo","","666403172bn","LANGOSTA","₡169.500,00"
"fd50acc3-4d42-46b6-9630-16d46c0c0efa",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"300","adomicilio","paga","sin referc","mayo ","Mayo","₡780,00","","6,5","₡234.000,00"
"4bd323aa-b36e-48f3-90e1-17c491ba4e64",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"537","adomicilio","paga","sin referc","mayo ","Mayo","₡800,00","","7cm","₡429.600,00"
"02920434-e053-4769-9afe-f455c0301824",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"788","adomicilio","paga","sin referc","mayo ","Mayo","₡900,00","","8cm","₡709.200,00"
"31d7ec17-35d0-477b-b41d-fe46ab171ba7",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"119","adomicilio","paga","sin referc","mayo ","Mayo","₡1.090,00","","9cm","₡129.710,00"
"6b619f75-4a8d-4956-9395-e6f965b46971",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"312","adomicilio","","sin referc","mayo ","Mayo","₡1.350,00","","10cm","₡421.200,00"
"51dbce5e-2055-47cc-b9f1-6f3b83843f4e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"35","adomicilio","","sin referc","mayo ","Mayo","₡1.500,00","","11cm","₡52.500,00"
"22bea7ea-a43f-43f2-ab3a-d38814007764",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"99","adomicilio","","sin referc","mayo ","Mayo","₡2.000,00","","12cm","₡198.000,00"
"3dd959dc-f335-48e6-83de-434bdc823a5c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"24","La cascada de escazu ","PAGA","1610","2/06/2023","Junio","₡1.017,00","666408271bac","8cm","₡24.408,00"
"a88d5c13-fdd1-404a-9f97-6dfdefde44e0",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"119","Saenz SRL","PAGA","1611","2/06/2023","Junio","₡904,00","406402044bac","7cm","₡107.576,00"
"e6a518f5-8809-4694-acc8-e454baeb3435",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"82","Coco Beer ","PAGA","1612","2/06/2023","junio","₡750,00","15044903bn","6.5cm","₡61.500,00"
"5057d3c3-8722-4e70-b845-e7b64e4a64e2",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"234","Jardines sociedad anonima","PAGA ","1613","2/06/2023","junio","₡1.017,00","666403172bn","8cm","₡237.978,00"
"a287eac8-2817-46f4-9db2-7834ad37d5c6",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"80","HLK SA","PAGA","1614","7/06/2023","junio","₡678,00","406402569bac","6CM","₡54.240,00"
"578cf262-64b0-4adf-83b1-8e41a4800193",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"108","3-101-73175","PAGA","1615","7/06/2023","junio","₡1.130,00","7997599bac","10CM","₡122.040,00"
"122a784c-db36-49c4-a9a1-84f131ea5711",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"210","Calimardo","PAGA","1616","9/06/2023","junio","₡904,00","406401692bac","8cm","₡189.840,00"
"39c816a9-36c8-4168-af7c-37dd9ae1616a",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"350","Calimardo","PAGA","1617","9/06/2023","junio","₡711,90","406401072bac","7cm","₡249.165,00"
"bcea0cf9-3f5c-4488-85ce-e712f000df08",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"77","Coco Beer ","PAGA","1618","9/06/2023","junio","₡750,00","11038234bn","6.5cm","₡57.750,00"
"ded0f92a-4d51-4b26-b15d-daf03de10298",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Iguana Hotel Holding ","PAGA","1619","9/06/2023","junio","₡960,50","666407755bac","","₡57.630,00"
"40dab36a-19f9-48b1-9630-d41f0840983f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"222","Maraki Family itda","PAGA","1620","9/06/2023","junio","₡960,50","666408414bac","7cm","₡213.231,00"
"86fc81c7-641e-43e2-8bc7-703e4fc25823",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"110","Calimardo ","PAGA","1621","9/06/2023","junio","₡904,00","406401692bac","","₡99.440,00"
"3f8c16ba-90d0-44c8-a6a3-ae94add9f0dc",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","HLK SA","PAGA","1622","9/06/2023","junio","₡678,00","406405607bac","","₡67.800,00"
"434dffbe-0a56-480f-9b75-c04e1257880d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"10","Jardines sociedad anonima","PAGA ","1623","9/06/2023","junio","","666403172bn","CAMARONES","₡226.000,00"
"613d0fb5-42d2-4262-97f8-28c4c81314fc",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"110","Saenz SRL","PAGA","1624","9/06/2023","junio","₡904,00","406409351bac","7CM","₡99.440,00"
"b4b89a66-e462-49a5-b1c6-7a77a43020a0",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines sociedad anonima","PAGA ","1625","14/06/2023","junio","","666403172bn","COLA LANGOS","₡318.660,00"
"3897a873-941c-4a33-89ba-c51b31754423",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"40","La cascada de escazu ","PAGA","1626","14/06/2023","junio","₡1.017,00","666401470bac ","9cm","₡40.680,00"
"5c781cae-c136-4077-9b15-8ad4dbe47e5e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"116","3-101-73175","PAGA","1627","15/06/2023","junio","₡1.130,00","8018778bac ","10CM","₡131.080,00"
"2a80a38e-923b-4702-a998-c5ab75133c2b",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"170","Calimardo","PAGA","1628","15/06/2023","junio","₡904,00","406401692bac","8cm","₡153.680,00"
"e9cb4161-11da-45af-a855-91b9b92945fe",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Iguana Hotel Holding ","PAGA","1629","15/06/2023","junio","₡960,50","666408052bac","7cm","₡57.630,00"
"59839d03-06b5-4a9e-baf8-1b5f08c14938",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"220","Maraki Family itda","PAGA","1630","15/06/2023","junio","₡960,50","960463515bac","7cm","₡211.310,00"
"70cbc3d2-e0a7-41ba-86be-369407fd95d9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Jardines sociedad anonima","PAGA","1631","16/06/2023","junio","₡1.017,00","","8cm","₡101.700,00"
"7bfc3fbb-f1b5-497c-823a-0dfe0897c0c6",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"175","Saenz SRL","PAGA","1632","16/06/2023","junio","₡904,00","406404894bac ","7cm","₡158.200,00"
"400aa0b5-1cb2-47c7-bb2d-8638c7b7a22a",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"80","Calimardo","PAGA","1633","17/06/2023","junio","₡904,00","406401692bac","8cm","₡72.320,00"
"a5c88ac5-56c4-4de6-b5ef-c2379c372c72",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"71","Coco Beer ","PAGA","1634","19/06/2023","junio","₡750,00","11176468bn","6.5cm","₡53.250,00"
"b9f49a91-d84b-4b86-839b-1d988ac749f4",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADA","","1635","21/06/2023","junio","","","","₡0,00"
"681461b3-c116-4481-ac93-2b73ed2b3059",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"48","HLK SA","PAGA","1636","21/06/2023","junio","₡678,00","406402013BAC","6cm","₡32.544,00"
"95009d50-afcc-4667-be66-0c514f2c19be",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"101","3-101-73175","PAGA","1637","21/06/2023","junio","₡1.130,00","8937865bac","9CM","₡114.130,00"
"77f0cefb-f729-4857-b8a8-ee7eb417abb9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"270","Calimardo","PAGA","1638","22/06/2023","junio","₡904,00","406401692bac","8cm","₡244.080,00"
"69dbad3e-4c71-4078-abcf-06136471b024",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Iguana Hotel Holding ","PAGA","1639","22/06/2023","junio","₡960,50","697885 refer whass","7cm","₡57.630,00"
