"_airbyte_raw_id","_airbyte_extracted_at","_airbyte_meta","_airbyte_generation_id","cantidad_","concepto_","descripcion_","estado_factura","factura","fecha","fecha_de_pago","mes","monto_unitario","proveedor_","referencia_banco","total"
"52c21763-5627-45b7-8baa-8933e8fa4c75",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"26","ostras ","10cm","paga","101","24/5/23","15/6/23","mayo","791","venado","95664960bn","₡20.566"
"3637b9c0-c63f-48fb-a5df-0a8e8de866b1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"555","ostras","8cm","paga","70","30/05/23","15/6/23","mayo","565","SINdicato ","95667995bn","₡313.575"
"5671f89b-f8ae-4955-8db0-4a276bb1a5c4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"45","ostras","9cm","paga","70","30/05/23","15/6/23","mayo","900","SINdicato ","95667995bn","₡40.500"
"723e2158-5b02-4b0a-a530-3646873b6b5b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"155","ostras","7cm","paga","70","30/05/23","15/6/23","mayo","452","sindicato ","95667995bn","₡70.060"
"ef670fcb-a1cf-44d4-b764-204ae8b7f6ad",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"395","ostras","7cm","paga","71","30/05/23","15/6/23","mayo","452","sindicato ","95667995bn","₡178.540"
"bac62f72-763a-4b2e-b6cf-3f14c37f25b4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"550","ostras","8cm","paga","71","30/05/23","15/6/23","mayo","565","sindicato ","95667995bn","₡310.750"
"7094b2fb-4ca4-413d-8f4d-e20a6d23d18f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"80","ostras","6.5cm","paga","71","30/05/23","15/6/23","mayo","₡396","sindicato ","95667995bn","₡31.680"
"f1440ecb-e220-4428-a2ae-c528acd91f50",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"35","ostras","11cm","paga","71","30/05/23","15/6/23","mayo","904","sindicato ","95667995bn","₡31.640"
"3d334331-491b-4c39-a2f3-227b5864ec8b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","iva","","","","mayo","","mayo","","","","₡59.303"
"5dac1303-a465-4a92-a13e-5ee876c51224",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Alimentación","","","","MAYO","","mayo","","","","163576"
"3d3774f6-d951-4f74-ac73-501521ba5fd5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Combustible","","","","MAYO","","mayo","","","","320765"
"5017dac4-fcd1-4a91-b597-dab60e4532a6",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","DEPRECIACION","","","","MAYO","","mayo","","","","11660"
"d5904779-bf92-402a-838c-bf043a474a60",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Encomiendas","","","","MAYO","","mayo","","","","-"
"c8b130df-3018-4e55-ade9-30618982c2fa",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Mantenimiento de Instalaciones","","","","MAYO","","mayo","","","","18196"
"31739ed1-8953-4fad-b64d-72111c72742b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Mantenimiento de vehículo","","","","MAYO","","mayo","","","","7047"
"746de1b2-2934-46d3-911d-b0fd44355b17",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Parqueo","","","","MAYO","","mayo","","","","-"
"8ae2f5b1-53a0-4ecd-b227-f5b419d263da",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Poliza Vehicular","","","","MAYO","","mayo","","","","-"
"4da4de6d-5dff-48c6-a126-5a36a4b034ac",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Riesgos del trabajo","","","","MAYO","","mayo","","","","-"
"0908cd9e-bd79-4404-9341-c0da5a112d87",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Seguro","","","","MAYO","","mayo","","","","4842"
"619f35c0-b4a2-4a87-9fd1-f90ceff48be3",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Servicios contables","","","","MAYO","","mayo","","","","39823"
"1be3c717-12d0-4afd-8530-0c7815320602",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Sistema de facturación","","","","MAYO","","mayo","","","","-"
"cd5aaad6-5917-4afd-8d16-ac828c016161",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Suministros","","","","MAYO","","mayo","","","","-"
"3bdbc518-6c2a-4574-8cf8-62096e78ca5b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Suministros de limpieza","","","","MAYO","","mayo","","","","-"
"ac515b9e-4f53-49ce-a7c7-061e6fbc3174",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Teléfono","","","","MAYO","","mayo","","","","24218"
"60dbf120-628a-407c-85dc-b8e0678f85b1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Maricsos","","","","MAYO","","mayo","","","","₡834.000"
"0eb3f28c-b9ec-44d0-b52f-4b6130bb920d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"504","OSTRAS","6.5CM","paga","691","06/06/23","19/6/23","junio","₡400","CHIRA","90677052bn","₡201.600"
"765fd934-6da4-4f5e-8004-2e4438e7f3f0",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"80","OSTRAS","6.5CM","paga","691","06/06/23","19/6/23","junio","₡350","CHIRA","90677052bn","₡28.000"
"f0ef3327-46bf-4b0f-a99c-33bd367de9c3",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"1","Depuracion","Por servicio de depuración de 10316 (10194 de BM y 122 del sindicato","paga","134306","06/06/23","","junio","₡206.319","Funda","","₡206.319"
"912eb338-ebc5-4d1c-bf5c-18bfd853dd16",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"141","ostras","ostras de 6,5","paga","72","8/6/23","26/6/23","junio","₡395","sindicato","97157928bn","₡55.695"
"489cd53a-7285-4bc1-9b93-5878a6ebea73",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"455","ostras","ostras de 7","paga","72","8/6/23","26/6/23","junio","₡452","sindicato","97157928bn","₡205.660"
"d8713adf-05a8-4758-beb6-4ddd05c481a5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"180","ostras","ostras de 8","paga","72","8/6/23","26/6/23","junio","₡565","sindicato","97157928bn","₡101.700"
"edb8d0b0-00b4-4817-82ca-c7bc694af2d5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"84","ostras","ostras de 9","paga","72","8/6/23","26/6/23","junio","₡678","sindicato","97157928bn","₡56.952"
"99b9a0f5-65e7-45c9-9d89-a8e4debc389f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"80","ostras","ostras 6,5","paga","691","6/6/23","19/6/23","junio","₡350","chira","90677052bn","₡28.000"
"b5147bc1-ae40-42fe-a62b-61c65236286d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"504","ostras","ostras 7","paga","691","6/6/23","19/6/23","junio","₡400","chira","90677052bn","₡201.600"
"275e3cb9-3ee5-4889-aa5b-2f78184cbe47",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"453","ostras","ostras de 8","paga","102","8/6/23","26/6/23","junio","₡565","venada","97159183bn","₡255.945"
"4660d9e7-eb30-45b5-a935-b7c09e83df7b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"103","ostras","ostras de 7","paga","102","8/6/23","26/6/23","junio","₡678","venada","97159183bn","₡69.834"
"5431a507-5583-4f08-bcf8-0959dc5b6f0a",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"599","OSTRAS","ostras","paga","73","8/6/23","3/7/23","junio","₡452","sindicato","95276319bn","₡270.748"
"d6554e6e-e26f-4133-8393-0c8ca3ed2929",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"276","OSTRAS","ostras","paga","73","8/6/23","3/7/23","junio","₡565","sindicato","95276319bn","₡155.940"
"bc035fac-13b0-45f6-b8be-aa568078811b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"280","ostras","ostras de 7","paga","103","15/6/23","3/7/23","junio","₡452","venada","9527968bn","₡126.560"
"6c92fd21-f089-4ad5-b505-9c15be31d15c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"210","ostras","ostras de 8","paga","103","15/6/23","3/7/23","junio","₡565","venada","9527968bn","₡118.650"
"f4b3e36e-f588-4509-b63d-64cf03cd04d9",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"236","ostras","ostras de 9","paga","103","15/6/23","3/7/23","junio","₡678","venada","9527968bn","₡160.008"
"a8950171-2a1b-4520-921a-23a5b90d40e7",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"31","ostras","ostras 10","paga","103","15/6/23","3/7/23","junio","₡791","venada","9527968bn","₡24.521"
"781bb990-15b5-4ffd-b0b0-af1ba7485dc4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"115","ostras","7cm","paga","74","17/6/23","3/7/23","junio","₡452","sindicato","95276319bn","₡51.980"
"9929a537-a820-42d5-81ab-c651971c8433",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"205","ostras","7cm","paga","75","17/6/23","3/7/23","junio","₡452","sindicato","95276319bn","₡92.660"
"3073258a-dc10-456d-9b17-417d04cb5087",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"41","ostras","9cm","paga","75","17/6/23","3/7/23","junio","₡678","sindicato","95276319bn","₡27.798"
"4b5f6caa-663d-4808-86cf-a8ffc03e119f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"253","ostras","8cm","paga","75","17/6/23","3/7/23","junio","₡565","sindicato","95276319bn","₡142.945"
"d2e17cef-07b9-4804-906e-eb394d85fb6d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"74","ostras","6.5cm","paga","75","17/6/23","10-7-23","junio","₡395","sindicato","92156054bn","₡29.230"
"d46fd7a3-e145-4797-b315-d8378306d58a",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"494","ostras","7cm","paga","104","18/6/23","10-7-23","junio","₡452","venada","92158954bn","₡223.288"
"ef2baa5b-2e9f-4262-9370-df6a6ea3c50e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"48","ostras","6.5cm","paga","105","23/6/23","10-7-23","junio","₡395","venada","92158954bn","₡18.960"
"46ebe76c-6901-46c7-9b2b-4ca157cde8f1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"280","ostras","7cm","paga","105","23/6/23","10-7-23","junio","₡452","venada","92158954bn","₡126.560"
"1cb16eec-3fbb-455a-ae2a-75f8a136fcb3",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"270","ostras","8cm","paga","105","23/6/23","10-7-23","junio","₡565","venada","92158954bn","₡152.550"
"7da88f93-9092-427c-9cad-812dfe1b44b1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"100","ostras","9cm","paga","105","23/6/23","10-7-23","junio","₡678","venada","92158954bn","₡67.800"
"8e87f011-eb22-49d4-8671-5ebae55e2b44",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"218","ostras","8cm","paga","76","26/6/23","10-7-23","junio","₡565","sindicato","92156054bn","₡123.170"
"f7f93329-3cb6-4d75-bc51-2ff9d845032e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"305","ostras","7cm","paga","76","26/6/23","10-7-23","junio","₡452","sindicato","92156054bn","137860"
"26e7b19e-3f22-47f0-b7d5-a595ef33be62",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","MARISCOS ","","PAGA","","jUNIO","","junio","","","","₡747.200"
"b81b155e-515d-416f-b16c-e858d990831f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","MARISCOS ","","PAGA","","jUNIO","","junio","","","","₡127.200"
"580ec1cb-400b-4727-a496-058d628f72c1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"66","ostras ","6,5cm","paga","697","22-6-23","10-7-23","junio","₡350","chira ","92184419bn","₡23.100"
"54e564de-b525-4676-96de-e359b33f73a9",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"470","ostras ","7cm","paga","697","22-6-23","10-7-23","junio","₡400","chira ","92184419bn","₡188.000"
"8f628524-8d6c-46ee-8e90-ef3ee7288158",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"288","ostras ","7cm","paga","106","28-6-23","","junio","₡452","venado","","₡130.176"
"24d275e6-bad7-4806-bea5-53a58774a019",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"144","ostras ","8cm","paga","106","28-6-23","","junio","₡565","venado","","₡81.360"
"792b04f4-75ad-4db8-af6f-36c9251d93dc",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"105","ostras ","9cm","paga","106","28-6-23","","junio","₡678","venado","","₡71.190"
"9090f3a5-61c8-4ff0-adfe-bd6adbade030",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","IVA","","","","JUNIO","","junio","","","","₡261.251"
"5e4c0355-1002-4d65-8c8d-2db276ed599a",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Alimentación","","","","JUNIO","","junio","","","","7248"
"b92273a6-84f0-464a-8160-481abf6b0970",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Combustible","","","","JUNIO","","junio","","","","195369"
"c92cea79-9a42-4e72-9325-fb47789cf5ab",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","DEPRECIACION","","","","JUNIO","","junio","","","","11660"
"78e04129-b22e-4d4d-b0de-1104cdd6d191",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Encomiendas","","","","JUNIO","","junio","","","","-"
"5d718fe3-2f35-4744-a20f-fed030dcc703",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Mantenimiento de Instalaciones","","","","JUNIO","","junio","","","",""
"ab114503-361c-4806-84b0-623278a8fee7",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Mantenimiento de vehículo","","","","JUNIO","","junio","","","","-"
"3d63d563-fba3-496f-9373-14c4131d3201",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Parqueo","","","","JUNIO","","junio","","","","-"
"5cfcbefc-8e7f-46ef-b293-c23523a37fb9",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Poliza Vehicular","","","","JUNIO","","junio","","","","141630"
"ffd76e2b-ea89-4fe2-82c2-b9a5433a22c1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Riesgos del trabajo","","","","JUNIO","","junio","","","","-"
"d83683b8-1dca-4a2d-9dcc-166334027781",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Seguro","","","","JUNIO","","junio","","","","3549"
"8f14a2b0-6a81-4da2-910e-4106d0ccb409",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Servicios contables","","","","JUNIO","","junio","","","","39823"
"003bfcbb-4feb-49fd-b80c-95f2c5483240",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Sistema de facturación","","","","JUNIO","","junio","","","","31200"
"8fe992e7-4ef5-4915-bd41-fdfda2d4beb4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Suministros","","","","JUNIO","","junio","","","","-"
"ca5fa98c-9c2c-4fad-af83-e162562f9576",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Suministros de limpieza","","","","JUNIO","","junio","","","","3761"
"9d14d93e-68a4-4de7-90f4-b5337bb4c67e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Teléfono","","","","JUNIO","","junio","","","","18966"
"301597ca-8af0-4882-bc43-5ee068e613ee",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Uniformes","","","","JUNIO","","junio","","","","-"
"be460f4e-33de-4af7-a89e-55ec82650aa9",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","MARISCOS ","","","","JUNIO","","junio","","roni","","₡242.000"
"66312c8b-2f61-4ef5-ae31-58845ffa7d12",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","junio","","","","₡0"
"b694accc-a5db-4273-be3c-707d83ffb598",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","",""
"284b679e-3363-4392-942b-39f4dd0e2d0a",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"60","OSTRAS","6.5CM","Paga","108","5-7-23","noviembr del 22","julio","395,5","VENADO ","","₡23.730"
"72a48f28-3e5f-4ebe-8e6c-a370fa187baa",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"407","OSTRAS","7CM","Paga","108","5-7-23","noviembr del 22","julio","452","VENADO ","","₡183.964"
"ec88a1d2-94f2-4504-afc3-0fd6944c2be3",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"227","OSTRAS","8CM","Paga","108","5-7-23","noviembr del 22","julio","565","VENADO ","","₡128.255"
"3b32cba4-02ed-4de9-a93b-f6ef60bf822c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"66","OSTRAS","9CM","Paga","108","5-7-23","noviembr del 22","julio","678","VENADO ","","₡44.748"
"7da57058-1b2c-4761-b52c-4c74b528f290",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"610","OSTRAS","7CM","Paga","109","12-7-23","noviembr del 22","julio","452","VENADO ","","₡275.720"
"a1c0812c-46a5-4884-b43a-b4b690dde19d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"323","OSTRAS","8CM","Paga","109","12-7-23","31-7-23","julio","565","VENADO ","saldo pend de 400361","₡182.495"
"653ba464-4f5f-40ea-83ce-73263f00a464",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"83","OSTRAS","9CM","Paga","109","12-7-23","31-7-23","julio","678","VENADO ","saldo pend de 400361","₡56.274"
"03185101-037a-4efb-a391-617ff6f24b05",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"175","OSTRAS","6.5CM","Paga","77","3-7-23","17-7-23","julio","395,5","SINDICATO","90154803bn","₡69.213"
"2cb1f03e-5bd2-4ecd-806d-b36135499617",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"854","OSTRAS","7CM","Paga","77","3-7-23","17-7-23","julio","452","SINDICATO","90154803bn","₡386.008"
"1a09ffa9-e277-4ceb-b707-620d19324acd",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"60","OSTRAS","8CM","Paga","77","3-7-23","17-7-23","julio","565","SINDICATO","90154803bn","₡33.900"
"0d1ebb4b-e7d8-4156-b73c-dc36ab6caf97",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"403","OSTRAS","7CM","Paga","78","11-7-23","24-7-23","julio","452","SINDICATO","97258415bn","₡182.156"
"3458b0fe-6199-496a-afaf-81b2b1a5432d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"140","OSTRAS","8CM","Paga","78","11-7-23","24-7-23","julio","565","SINDICATO","97258415bn","₡79.100"
"8ffe3a19-1adc-4f8b-a519-b287d96d93cc",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡8.299","ostras ","depuracion ","Paga","136778","11/07/2023","","julio","₡20","funda una","","₡165.980"
"816e4a5f-6d36-4270-8408-2046576ab525",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡361","ostras ","7cm","Paga","110","20/07/2023","7/8/23","julio","₡452","VENADO","92568796bn","₡163.172"
"aa8097a4-e0eb-4ad9-8efe-8c5aed0cb53c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡125","ostras ","8cm","Paga","110","20/07/2023","7/8/23","julio","₡565","VENADO","92568796bn","₡70.625"
"c7fb7290-845a-4884-952d-f64a0f5dcc9d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡100","ostras ","9cm","Paga","110","20/07/2023","7/8/23","julio","₡678","VENADO","92568796bn","₡67.800"
"0c97fb10-4811-40f1-86cc-e4dd8802a8bc",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡55","ostras ","6.5cm","Paga","79","25/07/2023","31/7/23","julio","₡396","SINDICATO","94979246bn","₡21.753"
"1aed446e-d891-43c8-92cc-a286924dde42",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡399","ostras ","7cm","Paga","79","25/07/2023","31/7/23","julio","₡452","SINDICATO","94979246bn","₡180.348"
"3471679b-8299-4de3-8ea8-d1167df137e2",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡100","ostras ","8cm","Paga","79","25/07/2023","31/7/23","julio","₡565","SINDICATO","94979246bn","₡56.500"
"e7d1e812-2b99-468c-b966-cac43b75f8c0",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","ostras ","6.5cm","Paga","80","25/07/2023","7/8/23","julio","₡396","SINDICATO","92570428bn","₡41.528"
"ad79f5f8-a519-4cf8-a4b1-11df70c6b09d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡576","ostras ","7cm","Paga","80","25/07/2023","7/8/23","julio","₡452","SINDICATO","92570428bn","₡260.352"
"62f8e9ea-2da7-43fa-a739-5d984df78a0c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡94","ostras ","8cm","Paga","80","25/07/2023","7/8/23","julio","₡565","SINDICATO","92570428bn","₡53.110"
"fcbe91c6-e94c-432b-b8ab-a6fdb07302ec",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡300","ostras ","7cm","Paga","111","27/07/2023","14/8/23","julio","₡452","VENADO","90030598bn","₡135.600"
"2120e929-7803-4b4d-a29f-f49fc0f6a12e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡198","ostras ","8cm","Paga","111","27/07/2023","14/8/23","julio","₡565","VENADO","90030598bn","₡111.870"
"ce9f0f81-b126-4124-be66-65627af82b2b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡50","ostras ","8.5cm","Paga","111","27/07/2023","14/8/23","julio","₡565","VENADO","90030598bn","₡28.250"
"3dc2968a-c5af-4721-8c01-b04e24872eca",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡52","ostras ","9cm","Paga","111","27/07/2023","14/8/23","julio","₡678","VENADO","90030598bn","₡35.256"
"00615335-d189-41d2-94ab-10fdcc3f546b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡54","ostras ","6.5cm","Paga","150","29/07/2023","14-8-81","julio","₡396","CERRO GORDO","90098271bn","₡21.357"
"923f3c31-279b-49bc-b866-0d5cf088d0f2",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡407","ostras ","7cm","Paga","150","29/07/2023","14-8-81","julio","₡452","CERRO GORDO","90098271bn","₡183.964"
"71c7c3ec-1344-4785-a2e0-76ed3eaeba6f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡304","ostras","7cm","Paga","81","31/07/2023","8/14/2023","julio","₡452","SINDICATO","90033070bn","₡137.408"
"0dbf18d8-ab38-44da-919c-ee203e0de2b5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡80","ostras","8cm","Paga","81","31/07/2023","8/14/2023","julio","₡565","SINDICATO","90033070bn","₡45.200"
"d926f9a3-9cb7-4001-b6ca-106f19b99e79",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","iva","","","","julio","","julio","","","","₡246.712"
"843c5be1-ac16-4866-a37e-40933c5e0493",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡6.230","depuracion","","","","julio","14/8/23","julio","₡20","","90061386 bn","₡124.600"
"44dc74ba-e6d3-4e56-ad09-6e828917dd5f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","MARISCOS","","","","JULIO ","","julio","","","","₡766.250"
"2de19970-5d3e-49b3-ab58-a68c5243712e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡839.150"
"9c7d3a19-ed82-409b-a748-685d04f6e663",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"eb01c98a-b5de-454e-adf6-fb09dfc2d5f8",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"35fe1a3b-d592-448d-b258-7ab0c314bf68",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"69eaafaf-ef73-47c4-b42c-034892986153",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"ffa58a8a-54cc-41c2-8e1d-60090a49004e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"7d6ad774-5e9f-4916-bd74-bf607ac15d51",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"41e3da75-2abd-49af-8e10-d334b7c5c3d2",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"87cf66b8-8f4a-477e-bc1f-ba599b336211",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"022b800a-9262-4aca-a2aa-21bc28d6d04f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"5cb8cc27-f468-4beb-8863-41967a09c88f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"5ebb3610-9451-490e-8707-4a01e0a7ddc4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"e777e14f-5ff4-4e3b-9237-88b3a04d1501",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"877a46ed-aebc-4a52-b7c4-2755ea3eb4f0",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"4c68c04d-198c-4cac-9851-e458685f01df",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"2a8ad147-e84b-44f0-9654-1fb9a0c136a2",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"550ae74c-ae11-4984-9d36-b5cee6cf8146",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"985c5424-329c-4ae3-a7cc-47ebb05162c9",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"fdb64089-2916-4508-b233-81f9cfb9b8ca",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"a464dc07-262d-410c-9a8f-9659889b9850",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"811cbcf3-3123-4531-b2ae-d99ee8760350",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"df5d3bd0-46c3-433e-b5e5-db817ec9c0b7",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"70358ac5-08be-4454-83c2-f6afb50e9c49",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"aa168d03-003a-42c3-98b7-187960fbcebe",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"a6923d45-d38e-4b15-85ee-ae04297ef974",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"8f810cee-d8fd-4299-b3ef-34ff3b6ce870",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"c22ba981-d054-407f-add8-735c3bd9deb3",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
"5e39b2dd-1cc3-4720-9a3f-e782c68105a9",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","julio","","","","₡0"
